header-dhcprange,end_address*,_new_end_address,start_address*,_new_start_address,always_update_dns,boot_file,boot_server,broadcast_address,comment,ddns_domainname,deny_all_clients,deny_bootp,disabled,domain_name,domain_name_servers,enable_ddns,enable_pxe_lease_time,enable_threshold_email_warnings,enable_threshold_snmp_warnings,enable_thresholds,exclusion_ranges,failover_association,fingerprint_filter_rules,generate_hostname,ignore_client_requested_options,known_clients_option,lease_scavenge_time,lease_time,mac_filter_rules,member,ms_server,_new_ms_server,nac_filter_rules,name,network_view,next_server,option_filter_rules,option_logic_filters,pxe_lease_time,range_high_water_mark,range_high_water_mark_reset,range_low_water_mark,range_low_water_mark_reset,recycle_leases,relay_agent_filter_rules,routers,server_association_type,threshold_email_addresses,unknown_clients_option,update_dns_on_lease_renewal,EA-Site,EA-Site Code,EA-ex,OPTION-11,OPTION-150,OPTION-176,OPTION-242,OPTION-49,OPTION-66,OPTION-67
header-reservedrange,end_address*,_new_end_address,start_address*,_new_start_address,basic_polling_settings,comment,disabled,discovery_member,enable_discovery,exclusion_ranges,name,network_view
dhcprange,172.22.131.254,,172.22.131.35,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.22.132.254,,172.22.132.35,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.22.133.254,,172.22.133.35,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.22.134.254,,172.22.134.35,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.22.135.254,,172.22.135.35,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.22.136.254,,172.22.136.35,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.22.137.254,,172.22.137.35,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.22.138.254,,172.22.138.30,,False,,,,,,False,,False,,,,,False,False,,172.22.138.43-172.22.138.44,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.22.139.254,,172.22.139.30,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.22.140.254,,172.22.140.50,,False,,,,,,False,,False,,,,,False,False,,"172.22.140.54-172.22.140.54,172.22.140.55-172.22.140.55,172.22.140.68-172.22.140.68,172.22.140.70-172.22.140.70,172.22.140.73-172.22.140.73,172.22.140.76-172.22.140.76,172.22.140.80-172.22.140.80,172.22.140.135-172.22.140.135",FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.29.136.254,,172.29.136.15,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.29.137.254,,172.29.137.15,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.29.138.254,,172.29.138.15,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,43200,,fra-2qstp-ib.myl.com,,,,Mylvw,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.29.139.254,,172.29.139.15,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,Allow,,,,fra-2qstp-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.18.45.254,,172.18.45.31,,False,,,,,,False,,False,,,,,False,False,,,IRE-NOR-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.45.254,,172.19.45.31,,False,,,,,,False,,False,,,,,False,False,,,IRE-NOR-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.18.46.254,,172.18.46.31,,False,,,,,,False,,False,,,,,False,False,,,IRE-NOR-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.46.254,,172.19.46.31,,False,,,,,,False,,False,,,,,False,False,,,IRE-NOR-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.18.47.254,,172.18.47.31,,False,,,,,,False,,False,,,,,False,False,,,IRE-NOR-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.47.254,,172.19.47.31,,False,,,,,,False,,False,,,,,False,False,,,IRE-NOR-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.131.254,,172.23.131.21,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.130.254,,172.23.130.21,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.129.254,,172.23.129.21,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.132.254,,172.23.132.21,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.133.254,,172.23.133.21,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.134.254,,172.23.134.21,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.135.254,,172.23.135.21,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.136.254,,172.23.136.21,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.137.254,,172.23.137.21,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.22.142.254,,172.22.142.10,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,14400,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.142.254,,172.23.142.31,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.138.254,,172.23.138.31,,False,,,,,,False,,False,,,,,False,False,,,FRA-STP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
reservedrange,172.23.139.254,,172.23.139.31,,,,False,,,,,default
dhcprange,172.19.36.254,,172.19.36.40,,False,,,,,,False,,False,,,,,False,False,,,IRE-CAS-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.18.232.254,,172.18.232.21,,False,,,,,,False,,False,,,,,False,False,,,BRZ-CMP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.232.254,,172.19.232.21,,False,,,,,,False,,False,,,,,False,False,,,BRZ-CMP-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.32.254,,172.19.32.40,,False,,,,,,False,,False,,,,,False,False,,172.19.32.230-172.19.32.254,IRE-INV-FOA,,,,,,,,,,,,IRE-INV-VOIP332,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.33.254,,172.19.33.30,,False,,,,,,False,,False,,,,,False,False,,172.19.33.241-172.19.33.254,IRE-INV-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.34.254,,172.19.34.30,,False,,,,,,False,,False,,,,,False,False,,172.19.34.241-172.19.34.254,IRE-INV-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.35.254,,172.19.35.31,,False,,,,,,False,,False,,,,,False,False,,172.19.35.129-172.19.35.254,IRE-INV-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.18.32.200,,172.18.32.90,,False,,,,,,False,,False,,,,,False,False,,172.18.32.114-172.18.32.114,IRE-INV-FOA,,,,Allow,,,,ire-inv-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.18.33.199,,172.18.33.100,,False,,,,,,False,,False,,,,,False,False,,,IRE-INV-FOA,,,,Allow,,,,ire-inv-ib1.myl.com,,,,IRE-INV-VLAN33,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.18.34.199,,172.18.34.100,,False,,,,,,False,,False,,,,,False,False,,,IRE-INV-FOA,,,,Allow,,,,ire-inv-ib1.myl.com,,,,IRE-INV-VLAN34,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.18.35.199,,172.18.35.100,,False,,,,,,False,,False,,,,,False,False,,,IRE-INV-FOA,,,,Allow,,,,ire-inv-ib1.myl.com,,,,IRE-INV-VLAN35,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.22.186.254,,172.22.186.31,,False,,,,,,False,,False,,,,,False,False,,,UK-TRD-FOA,,,,,,,,uk-trd-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.22.187.254,,172.22.187.31,,False,,,,,,False,,False,,,,,False,False,,,UK-TRD-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.22.188.254,,172.22.188.11,,False,,,,,,False,,False,,,,,False,False,,,UK-TRD-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.22.189.254,,172.22.189.21,,False,,,,,,False,,False,,,,,False,False,,,UK-TRD-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.22.184.254,,172.22.184.235,,False,,,,,,False,,False,,,,,False,False,,,UK-TRD-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.186.254,,172.23.186.31,,False,,,,,,False,,False,,,,,False,False,,,UK-TRD-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.187.254,,172.23.187.31,,False,,,,,,False,,False,,,,,False,False,,,UK-TRD-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.23.188.254,,172.23.188.21,,False,,,,,,False,,False,,,,,False,False,,,UK-TRD-FOA,,,,,,,,,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.24.16.254,,10.24.16.31,,False,,,,,,False,,False,,,,,False,False,,,JPN-KAW-FOA,,,,,,,,jpn-kwg-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.24.17.254,,10.24.17.31,,False,,,,,,False,,False,,,,,False,False,,,JPN-KAW-FOA,,,,,,,,jpn-kwg-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.24.18.254,,10.24.18.31,,False,,,,,,False,,False,,,,,False,False,,,JPN-KAW-FOA,,,,,,,,jpn-kwg-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.24.19.254,,10.24.19.31,,False,,,,,,False,,False,,,,,False,False,,,JPN-KAW-FOA,,,,,,,,jpn-kwg-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.24.36.254,,172.24.36.31,,False,,,,,,False,,False,,,,,False,False,,,ASR-FOA,,,,,,,,ind-asr-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.25.36.254,,172.25.36.31,,False,,,,,,False,,False,,,,,False,False,,,ASR-FOA,,,,,,,,ind-asr-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.24.32.254,,10.24.32.31,,False,,,,,,False,,False,,,,,False,False,,,JPN-TOK-FOA,,,,,,,,jpn-3nthq-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.18.11.254,,172.18.11.30,,False,,,,,,False,,False,,,,,False,False,,,,,,,Allow,,,,deu-b5fr4-infblx1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,Allow,,,,,,,,,,,
dhcprange,172.22.236.254,,172.22.236.50,,False,,,,,,False,,False,,,,,False,False,,,LISBON-FOA,,,,Allow,,,,por-lisbon-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,Allow,,,,,,,,,,,
dhcprange,172.22.241.254,,172.22.241.31,,False,,,,,,False,,False,,,,,False,False,,,,,,,Allow,,,,por-lisbon-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,Allow,,,,,,,,,,,
dhcprange,172.22.242.126,,172.22.242.30,,False,,,,,,False,,False,,,,,False,False,,,,,,,Allow,,,,por-lisbon-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,Allow,,,,,,,,,,,
dhcprange,172.22.242.254,,172.22.242.140,,False,,,,,,False,,False,,,,,False,False,,,,,,,Allow,,,,por-lisbon-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,Allow,,,,,,,,,,,
dhcprange,172.23.242.126,,172.23.242.30,,False,,,,,,False,,False,,,,,False,False,,,,,,,Allow,,,,por-lisbon-ib1.myl.com,,,,,default,,,,,95,85,0,10,,,,MEMBER,,Allow,,,,,,,,,,,
dhcprange,172.22.15.254,,172.22.8.21,,False,,,,,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,EMEA GUESt WIRELESS,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.25.33.219,,172.25.33.31,,False,,,,,,False,,False,,,,,False,False,,,PSM-FOA,,,,,,,,ind-psm-ib1.myl.com,,,,IP DHCP range,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.158.254,,172.19.158.31,,False,,,,,,False,,False,,,,,False,False,,,IRE-DUB-FOA,,,,,,,,ire-3ddub-u25-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.153.254,,172.19.153.31,,False,,,,,,False,,False,,,,,False,False,,,IRE-DUB-FOA,,,,,,,,ire-3ddub-u25-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.159.126,,172.19.159.21,,False,,,,,,False,,False,,,,,False,False,,,IRE-DUB-FOA,,,,,,,,ire-3ddub-u25-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.157.240,,172.19.156.31,,False,,,,,,False,,False,,,,,False,False,,,IRE-DUB-FOA,,,,,,,,ire-3ddub-u25-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.19.159.158,,172.19.159.140,,False,,,,,,False,,False,,,,,False,False,,,IRE-DUB-FOA,,,,,,,,ire-3ddub-u25-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,"172.19.180.36,172.19.180.35",,,,,
dhcprange,172.19.159.190,,172.19.159.170,,False,,,,,,False,,False,,,,,False,False,,,IRE-DUB-FOA,,,,,,,,ire-3ddub-u25-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.248.33.254,,10.248.33.31,,False,,,,GRDFL-VLAN33,,False,,False,,,,,False,False,,10.248.33.31-10.248.33.50/'Reserve for GND CCTV',HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,GRDFL-VLAN33,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.248.35.254,,10.248.35.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,1FL-VLAN-35,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.248.37.254,,10.248.37.31,,False,,,,2FL-VLAN-37,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,2FL-VLAN-37,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.248.39.254,,10.248.39.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,3FL-VLAN-39,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.248.41.254,,10.248.41.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,4FL-VLAN41,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.248.61.254,,10.248.60.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,Mylow/Handheld-vlan60,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.33.254,,10.249.33.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.35.254,,10.249.35.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.37.254,,10.249.37.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.39.254,,10.249.39.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.41.254,,10.249.41.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.43.254,,10.249.43.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.45.254,,10.249.45.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.47.254,,10.249.47.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.49.254,,10.249.49.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.248.43.254,,10.248.43.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,5FL-VLAN43,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.248.47.254,,10.248.47.31,,False,,,,,,False,,False,,,,,False,False,,10.248.47.41-10.248.47.41,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,7FL-VLAN47,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.248.49.254,,10.248.49.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,8FL-VLAN49,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,172.22.31.254,,172.22.16.31,,False,,,,EMEA GUEST WIRELESS USERDATA,,False,,False,,,,,False,False,,,,,,,,,,,deu-b5fr4-infblx1.myl.com,,,,EMEA GUEST WIRELESS,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.249.61.254,,10.249.60.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.248.51.254,,10.248.51.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,9FL-VLAN-51,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.51.254,,10.249.51.31,,False,,,,,,False,,False,,,,,False,False,,,HYD-GBS-FOA,,,,,,,,ind-6yhyd-ib.myl.com,,,,9FL-VLAN-351-VOIP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.249.31.254,,10.249.30.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,ind-6zghq-ib.myl.com,,,,Myltw/Mylvw,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.248.3.254,,10.248.2.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,ind-6zghq-ib.myl.com,,,,8FL-VLAN-3,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
dhcprange,10.248.5.254,,10.248.4.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,ind-6zghq-ib.myl.com,,,,9FL-VLAN-5,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.248.7.254,,10.248.6.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,ind-6zghq-ib.myl.com,,,,10FL-VLAN-7,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.248.9.254,,10.248.8.31,,False,,,,,,False,,False,,,,,False,False,,10.248.8.31-10.248.8.40/'Reserved for printer',GHQ-FOA,,,,,,,,ind-6zghq-ib.myl.com,,,,11FL-VLAN-9,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.249.3.254,,10.249.2.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,ind-6zghq-ib.myl.com,,,,8FL-VLAN-303-VOIP,default,,,,,95,85,0,10,,,10.249.2.1,MEMBER,,,,,,,,,,,,,
dhcprange,10.249.5.254,,10.249.4.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,ind-6zghq-ib.myl.com,,,,9FL-VLAN-305-VOIP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.249.7.254,,10.249.6.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,ind-6zghq-ib.myl.com,,,,10FL-VLAN-307-VOIP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.249.9.254,,10.249.8.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,ind-6zghq-ib.myl.com,,,,11FL-VLAN-309-VOIP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.248.12.254,,10.248.12.31,,False,,,,,,False,,False,,,,,False,False,,10.248.12.31-10.248.12.40/'IP for BMS package',GHQ-FOA,,,,,,,,ind-6zghq-ib.myl.com,,,,7FL-VLAN-13,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,10.249.12.254,,10.249.12.31,,False,,,,,,False,,False,,,,,False,False,,,GHQ-FOA,,,,,,,,ind-6zghq-ib.myl.com,,,,7FL-VLAN-313-VOIP,default,,,,,95,85,0,10,,,,MEMBER,,,,,,,,,,,,,
dhcprange,172.25.8.224,,172.25.8.31,,False,,,,,,False,,False,,,,,False,False,,"172.25.8.119-172.25.8.120,172.25.8.158-172.25.8.158/'MTX_U01_ZEBRA012',172.25.8.168-172.25.8.168/'AP'",KZP-FOA,,,,,,,,ind-kzp-ib1.myl.com,,,,KZP-VLAN-8,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,172.25.10.7
dhcprange,172.24.8.254,,172.24.8.41,,False,,,,,,False,,False,,,,,False,False,,,KZP-FOA,,,,,,,,ind-kzp-ib1.myl.com,,,,KZP-vlan3008-VOIP,default,,,,,95,85,0,10,,,,FAILOVER,,,,,,,,,,,,,
